Id,LotFrontage,LotArea,Alley,LotShape,LotConfig,Neighborhood,Condition1,BldgType,OverallQual,RoofStyle,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,Fence,SalePrice,HouseAge,RecentRemodel,TotalPorchSF,TotalBathAbGr,TotalFinSF,BsmtBath
640,53.0,3982,0,1,1,0,2,1,3,0,0,0.0,3,1,3,3,2,1520,4,1,1567,4,7,1,3,3,648,2,2,1,312,0,264561,0,0,0,2.0,2721,1
1262,80.0,9600,0,1,1,0,2,0,2,0,0,0.0,2,0,2,2,1,1050,3,1,1050,2,5,0,0,3,338,2,2,1,0,0,128900,53,53,0,1.0,1554,0
1159,92.0,11932,0,1,2,0,1,0,3,1,1,186.0,3,1,3,2,1,1580,4,1,1580,3,7,0,0,3,830,2,2,1,0,0,235128,1,0,24,2.0,1580,0
1218,72.0,8640,0,1,1,0,2,0,3,1,1,72.0,3,1,3,2,1,1300,4,1,1314,3,6,0,0,3,552,2,2,1,135,0,229456,0,0,112,2.0,2250,1
1329,60.0,10440,1,1,2,3,2,0,2,1,0,0.0,3,0,3,2,1,1510,4,1,2792,2,8,1,2,2,520,1,2,1,0,1,256000,88,58,1027,2.0,3285,0
801,79.0,12798,0,0,1,0,1,0,2,1,0,0.0,2,1,3,2,3,616,3,1,1688,3,8,0,0,3,603,2,2,1,403,0,200000,11,11,299,2.5,2150,1
161,0.0,11120,0,0,0,0,2,0,2,1,0,0.0,2,1,3,2,1,1232,2,1,1232,2,6,0,0,3,516,2,2,1,0,0,162500,24,24,0,2.0,1892,0
957,24.0,1300,0,1,1,0,2,1,2,1,0,0.0,2,0,3,2,1,561,2,1,1229,2,5,1,2,3,462,2,2,1,150,1,124000,29,29,0,1.5,1514,0
1187,107.0,10615,0,0,2,3,1,2,1,1,0,0.0,2,0,1,2,1,978,2,1,1699,2,7,0,0,1,420,1,1,1,0,0,95000,109,39,74,2.0,2139,1
822,60.0,6000,1,1,1,3,2,2,1,1,0,0.0,1,0,1,2,1,936,2,0,936,2,4,0,0,2,576,2,2,1,0,0,93000,56,56,144,1.0,936,0
1238,41.0,12393,0,0,2,2,2,0,3,1,0,0.0,3,1,3,2,1,847,4,1,1948,3,8,1,3,1,434,2,2,1,100,0,195000,2,1,48,2.5,1948,0
878,74.0,8834,0,1,1,0,2,0,4,0,1,216.0,3,1,4,2,1,1462,4,1,2224,4,10,1,3,3,738,2,2,1,184,0,350000,5,4,0,2.5,3394,1
914,82.0,6270,0,1,1,2,2,1,2,1,0,0.0,2,0,2,2,1,1001,2,0,2002,2,8,0,0,1,871,2,2,1,0,0,145000,58,57,0,2.0,2286,0
153,0.0,14803,0,0,0,0,2,0,2,1,1,252.0,2,0,2,2,1,825,3,1,1993,2,8,1,3,3,495,2,2,1,0,1,190000,35,35,66,2.5,2409,0
1339,95.0,13450,0,0,2,2,2,0,3,1,0,0.0,3,1,3,2,1,916,4,1,1861,3,8,0,0,1,492,2,2,1,146,0,200000,4,4,91,2.5,2561,1
510,80.0,9600,0,1,2,0,2,0,2,1,1,132.0,2,0,2,2,1,1041,4,1,1041,2,6,0,0,3,270,2,2,1,224,1,124500,50,50,88,1.0,2032,1
1136,60.0,6180,0,1,2,3,2,0,2,1,0,0.0,2,0,2,2,1,960,2,0,986,2,5,1,3,2,180,2,2,1,0,0,102000,81,57,128,1.0,986,0
1252,0.0,3136,0,0,2,0,2,1,3,1,1,163.0,3,1,3,2,1,1405,4,1,1405,3,6,1,3,3,478,2,2,1,148,0,171750,3,3,36,2.0,1405,0
104,94.0,10402,0,0,2,2,2,0,3,1,0,0.0,2,1,3,2,1,1226,4,1,1226,3,6,0,0,3,740,2,2,1,0,0,198900,1,1,36,2.0,1226,0
587,55.0,10267,0,1,1,3,0,0,2,1,0,0.0,2,0,2,3,1,816,4,1,838,1,5,0,0,2,275,2,2,0,0,1,130000,90,8,112,1.0,1654,1
1381,45.0,8212,1,1,1,1,2,0,1,1,0,0.0,2,0,2,1,1,864,2,0,864,2,5,0,0,2,200,2,1,1,0,0,58500,96,60,96,1.0,1067,1
1144,0.0,9000,0,1,1,1,2,0,2,1,0,0.0,2,0,2,2,1,1006,2,1,1006,2,5,0,0,0,0,0,0,1,0,0,80000,49,49,24,1.0,1294,0
54,68.0,50271,0,0,1,0,2,0,4,1,0,0.0,3,0,4,2,3,1842,3,1,1842,3,5,1,3,3,894,2,2,1,857,0,385000,25,19,72,0.5,3652,1
152,107.0,13891,0,1,1,0,2,0,3,0,1,436.0,3,1,4,2,3,1710,4,1,1710,3,6,1,3,3,866,2,2,1,0,0,372402,1,0,102,2.0,3110,1
404,93.0,12090,0,1,2,0,2,0,3,0,1,650.0,3,1,3,2,1,1141,3,1,2263,3,10,1,2,1,420,2,2,1,144,0,258000,8,8,123,2.5,2263,0
1417,60.0,11340,0,1,1,3,2,2,1,1,0,0.0,2,1,2,2,1,777,3,1,2290,2,11,0,0,2,560,2,2,0,0,0,122500,125,60,114,2.0,2290,0
208,0.0,12493,0,0,1,0,2,0,1,1,0,0.0,2,1,2,2,1,1100,2,1,1100,2,6,1,0,3,312,2,2,1,355,1,141000,48,48,0,1.0,1825,1
1382,0.0,12925,0,0,2,0,2,0,2,1,0,0.0,2,0,2,2,1,1205,4,1,2117,2,7,1,3,3,550,2,2,1,0,0,237500,38,38,42,2.5,2982,0
1123,0.0,8926,0,0,2,1,2,0,1,1,0,0.0,2,0,2,2,1,672,4,1,960,2,5,0,0,1,288,2,2,1,64,1,112000,53,53,160,1.0,960,0
9,51.0,6120,0,1,1,3,1,0,3,1,0,0.0,2,0,2,2,1,952,3,1,1774,2,8,1,2,2,468,1,2,1,90,0,129900,77,58,205,2.0,1774,0
1015,60.0,11664,0,1,1,0,1,0,2,1,1,206.0,2,0,2,1,1,1082,2,1,1082,2,5,1,3,2,240,2,2,1,0,0,119200,59,57,130,1.0,1418,0
1309,100.0,12000,0,1,1,3,2,0,2,1,0,0.0,2,0,2,2,1,924,4,1,1122,3,6,0,0,3,528,2,2,1,0,1,147000,60,3,36,1.0,1874,1
1061,41.0,4920,0,1,1,0,2,1,3,1,0,0.0,3,1,3,2,1,1338,4,1,1338,3,6,0,0,3,582,2,2,1,0,0,213500,9,9,170,2.0,1954,1
453,0.0,9303,0,0,2,2,2,0,2,0,1,42.0,3,1,4,2,1,872,4,1,1756,2,7,0,0,3,422,2,2,1,144,0,204000,11,10,122,2.5,2498,1
254,85.0,9350,0,1,1,0,2,0,2,0,1,108.0,2,0,3,2,3,1302,4,1,1302,3,7,0,0,3,309,2,2,1,333,1,158000,43,16,0,2.0,2152,1
897,50.0,8765,1,1,1,3,2,0,1,1,0,0.0,2,0,2,2,1,951,4,0,951,2,6,0,0,2,327,2,2,1,0,0,106500,70,56,28,1.0,1236,0
1379,21.0,1953,0,1,1,0,2,3,2,1,1,408.0,2,0,2,1,1,483,2,1,987,2,5,0,0,2,264,2,2,1,72,0,83000,33,33,0,1.5,1296,0
881,60.0,7024,0,1,1,1,2,0,2,1,0,0.0,2,1,4,3,1,1090,3,1,1090,2,5,0,0,3,450,2,2,1,0,0,157000,2,1,49,1.5,2070,1
1378,60.0,10998,1,1,1,1,2,0,2,1,0,0.0,2,0,2,2,1,984,4,1,1604,2,6,0,0,2,660,2,2,1,0,0,117000,68,49,68,2.0,2432,0
624,0.0,2117,0,1,1,0,2,1,2,1,1,513.0,3,1,3,2,1,756,4,1,1512,3,4,1,2,2,440,2,2,1,0,0,168500,7,7,32,2.5,1932,0
346,65.0,6435,0,1,1,3,0,0,2,1,0,0.0,2,0,2,2,1,972,3,1,1577,1,6,1,3,2,312,2,2,1,0,0,140200,67,56,0,1.0,1577,0
1254,0.0,17542,0,0,1,0,2,0,3,1,0,0.0,3,0,2,2,3,1192,2,1,2167,3,9,1,3,3,518,2,2,1,220,1,294000,33,4,47,2.5,3323,1
263,88.0,8471,0,0,2,1,2,0,2,1,1,46.0,2,0,3,3,2,506,2,1,1212,2,6,1,2,3,492,2,2,1,292,1,151000,29,11,12,1.0,1718,1
151,120.0,10356,0,1,2,2,2,0,2,1,0,0.0,2,0,2,2,2,969,2,1,969,2,5,0,0,3,440,2,2,1,0,1,122000,32,32,0,1.5,1685,0
473,35.0,3675,0,1,1,1,2,1,2,1,1,80.0,2,1,3,2,3,547,4,1,1072,2,5,0,0,1,525,2,2,1,0,0,148000,3,3,28,1.0,1531,1
641,62.0,12677,0,0,1,0,2,1,3,0,1,472.0,4,1,4,2,3,1518,4,1,1518,4,6,1,3,3,588,2,2,1,185,0,274000,5,4,140,1.5,2736,0
1447,0.0,26142,0,0,0,2,2,0,2,1,1,189.0,2,0,2,2,1,1188,2,1,1188,2,6,0,0,3,312,2,2,0,261,0,157900,48,48,39,1.0,1781,0
1375,85.0,10625,0,1,1,0,2,0,3,1,0,0.0,3,1,3,2,1,1026,4,1,1958,3,9,1,3,3,936,2,2,1,154,0,250000,3,3,210,2.5,1958,0
551,53.0,4043,0,1,1,0,2,1,2,1,0,0.0,2,0,3,2,1,1069,2,1,1069,2,4,0,0,3,440,2,2,1,0,0,140000,31,31,255,2.0,1628,0
929,0.0,11838,0,1,1,2,2,0,3,0,0,0.0,3,1,3,2,2,1753,4,1,1788,4,7,1,2,3,522,2,2,1,202,0,236500,8,8,151,2.0,1788,0
489,60.0,10800,0,1,2,3,2,2,2,1,0,0.0,2,0,2,1,1,954,2,0,2414,2,10,1,3,3,520,2,1,0,142,0,160000,106,36,0,2.0,3078,0
1322,0.0,6627,0,0,2,3,1,0,1,0,0,0.0,2,0,0,0,0,0,2,0,720,2,4,0,0,2,287,2,1,1,0,0,72500,59,58,0,1.0,720,0
1172,76.0,9120,0,1,1,0,2,0,2,0,0,0.0,2,0,2,2,1,1261,4,1,1261,2,6,1,2,3,433,2,2,1,0,0,163000,50,50,288,1.0,1923,1
147,51.0,6120,0,1,2,3,2,0,2,1,0,0.0,2,0,2,2,1,715,2,1,875,2,5,0,0,2,180,1,2,1,48,0,105000,78,16,0,1.0,1084,1
403,60.0,10200,0,1,1,1,2,0,2,1,0,0.0,2,1,2,2,1,672,4,1,672,2,4,0,0,2,240,2,2,0,168,1,108000,68,11,0,1.0,672,0
955,35.0,9400,0,0,0,1,2,1,2,0,1,250.0,2,0,3,3,3,945,2,1,980,2,4,0,0,0,0,0,0,1,0,0,127500,31,31,0,2.0,1925,1
1405,60.0,10410,1,1,2,3,1,0,1,1,0,0.0,2,1,2,2,1,672,2,1,1214,2,6,0,0,2,936,2,2,1,216,1,105000,91,56,160,1.0,1214,0
660,75.0,9937,0,1,2,1,2,0,2,0,0,0.0,2,1,2,2,1,1486,4,1,1486,2,7,0,0,2,480,2,2,1,0,1,167000,45,10,0,1.0,2123,1
464,74.0,11988,0,0,1,2,2,0,2,0,0,0.0,2,0,2,2,1,715,1,1,1660,2,6,1,3,2,240,2,2,1,0,0,188700,74,13,0,1.5,1986,0
187,0.0,9947,0,0,0,2,2,0,3,1,0,0.0,2,1,3,2,2,1188,4,1,1217,3,6,0,0,3,497,2,2,1,168,1,173000,19,18,27,2.0,1828,1
1148,75.0,12000,0,1,1,2,2,0,3,1,0,0.0,2,0,2,2,1,704,4,1,1564,1,7,1,3,3,234,2,2,1,0,0,174500,68,59,0,1.5,1839,0
1225,60.0,15384,0,0,1,0,0,0,3,1,0,0.0,3,1,3,2,2,788,4,1,1490,3,8,1,3,3,388,2,2,1,100,0,184000,4,3,75,2.5,2214,1
609,78.0,12168,0,1,1,2,2,0,3,1,0,0.0,2,1,3,2,1,965,2,1,3194,2,10,1,3,1,380,2,2,1,0,0,359100,73,9,0,2.5,3622,0
144,78.0,10335,0,0,1,2,2,0,3,1,1,183.0,3,1,3,2,3,1490,4,1,1501,3,6,0,0,3,577,2,2,1,144,0,204000,10,10,29,2.0,2180,1
752,0.0,7750,0,1,1,0,0,0,3,1,0,0.0,3,1,3,2,1,660,4,1,1320,3,6,0,0,3,400,2,2,1,0,0,162000,4,4,48,2.5,1320,0
982,98.0,12203,0,0,2,0,2,0,3,0,1,975.0,3,1,3,2,1,1225,4,1,2612,3,8,1,2,3,676,2,2,1,250,0,336000,11,10,0,2.5,3466,1
198,174.0,25419,0,1,2,0,1,0,3,1,0,0.0,3,1,2,2,1,1360,3,1,3112,3,8,1,4,2,795,2,2,1,0,1,235000,88,16,568,2.0,3940,1
884,60.0,6204,0,1,1,2,2,0,1,1,0,0.0,3,1,2,1,1,795,2,0,2230,2,10,0,0,2,440,2,3,1,0,0,118500,94,56,188,1.0,1749,1
280,83.0,10005,0,1,1,0,2,0,3,0,1,299.0,2,0,3,2,1,1160,4,1,2022,2,8,1,2,3,505,2,2,1,288,0,192000,31,31,117,2.5,2414,0
294,0.0,16659,0,0,2,0,2,0,3,1,1,34.0,2,0,2,2,1,795,1,1,2263,3,9,1,2,3,539,2,2,1,0,0,235000,29,12,250,2.5,3058,1
1330,63.0,9084,0,0,1,0,2,0,3,0,0,0.0,2,1,3,2,1,935,3,1,1632,2,8,1,2,3,462,2,2,1,0,0,176500,8,8,28,2.5,1632,0
401,38.0,14963,0,0,1,0,2,1,3,1,0,0.0,3,1,3,2,1,1260,4,1,1288,4,4,1,3,3,500,2,2,1,120,0,245500,12,12,254,1.5,2074,1
123,75.0,9464,0,1,2,0,2,0,2,0,1,135.0,2,0,2,2,1,1080,3,1,1080,2,5,0,0,3,288,2,2,1,0,0,136000,50,50,130,1.0,1650,0
1208,70.0,9135,0,1,1,2,2,0,2,1,1,120.0,3,1,3,2,2,1682,4,1,1700,3,7,0,0,3,544,2,2,1,192,0,200000,3,3,23,2.0,2040,1
203,50.0,7000,0,1,2,3,1,0,2,1,0,0.0,2,0,1,2,1,617,3,1,1310,2,6,0,0,3,398,2,2,1,0,0,112000,82,56,126,2.0,1927,0
836,60.0,9600,0,1,1,1,2,0,1,1,0,0.0,2,0,3,2,1,1067,2,1,1067,3,4,0,0,3,436,2,2,1,290,0,128000,60,15,0,2.0,1509,0
247,69.0,9142,1,1,1,3,2,2,2,1,0,0.0,2,0,1,2,1,1020,3,0,1928,1,9,0,0,2,440,0,0,1,0,0,137000,96,56,172,2.0,1928,0
1387,80.0,16692,0,0,1,0,0,0,3,1,1,184.0,2,0,3,2,1,1392,2,1,2784,3,12,1,2,3,564,2,2,1,0,1,250000,28,28,552,3.5,4043,1
1373,75.0,9750,0,1,2,2,2,0,3,1,0,0.0,2,1,3,2,2,1108,4,1,2097,3,8,1,2,2,583,2,2,1,253,0,274300,8,8,170,2.5,3072,1
1154,0.0,5890,0,1,2,3,2,0,2,1,0,0.0,3,0,2,2,2,816,4,1,816,2,5,0,0,2,432,2,2,1,0,0,120500,78,1,96,1.0,1354,0
385,0.0,53107,0,0,2,0,1,0,2,1,0,0.0,3,1,3,2,2,1580,4,1,1953,3,9,1,1,3,501,2,2,1,216,0,240000,15,15,231,2.5,2938,1
1289,40.0,5664,0,0,1,0,2,1,3,1,0,0.0,3,1,3,2,1,1501,4,1,1659,4,5,1,4,3,499,2,2,1,212,0,278000,9,9,59,2.0,2817,1
855,102.0,17920,0,1,1,1,2,0,2,0,0,0.0,2,0,2,2,1,1763,2,1,1779,2,6,1,3,3,454,2,2,1,0,0,170000,51,32,730,1.5,3170,1
220,43.0,3010,0,1,1,0,2,1,3,1,1,16.0,3,1,3,2,2,1248,4,1,1248,3,5,0,0,3,438,2,2,1,108,0,167240,1,0,0,2.0,1264,0
642,0.0,7050,0,1,1,0,2,0,3,1,0,0.0,3,1,3,2,1,1057,4,1,1929,3,7,1,2,3,650,2,2,1,0,0,226000,6,6,235,2.5,2667,1
2,80.0,9600,0,1,2,0,1,0,2,1,0,0.0,2,0,3,2,3,1262,4,1,1262,2,6,1,2,3,460,2,2,1,298,0,181500,31,31,0,2.0,2240,1
113,77.0,9965,0,1,1,2,2,0,3,1,1,220.0,3,1,4,2,2,1264,4,1,2696,4,10,1,3,1,792,2,2,1,120,0,383970,0,0,352,2.5,3680,1
699,65.0,8450,0,1,1,1,0,0,2,1,0,0.0,2,0,2,2,1,894,4,1,894,2,5,1,3,2,336,2,2,1,416,1,138500,45,1,144,1.0,1564,1
1394,60.0,10800,1,1,1,3,2,2,2,1,0,0.0,2,0,1,2,1,482,4,0,1912,2,7,1,2,2,672,3,2,1,0,0,163000,103,8,237,2.0,1912,0
952,60.0,7800,0,1,2,1,2,0,2,1,0,0.0,2,0,2,2,1,828,3,1,965,2,6,0,0,2,300,2,2,1,421,1,119900,41,41,0,1.0,1606,1
1284,94.0,9400,0,1,2,2,2,1,2,0,0,0.0,2,0,2,2,2,912,2,1,1824,2,8,0,0,0,0,0,0,1,128,0,139000,39,39,0,3.0,1824,0
1319,0.0,14781,0,0,0,2,2,0,3,0,1,178.0,3,1,3,2,3,1753,4,1,1787,3,7,1,2,3,748,2,2,1,198,0,275000,5,4,150,2.0,1787,0
442,92.0,12108,0,1,1,1,2,1,1,1,1,270.0,2,0,2,2,1,1440,2,0,1440,1,8,0,0,0,0,0,0,1,0,0,118000,53,53,0,2.0,1573,0
1137,80.0,9600,0,1,1,0,2,0,2,1,0,0.0,2,0,2,2,1,1032,2,1,1252,2,6,0,0,3,288,2,2,1,0,0,119000,58,58,96,1.0,1532,0
1257,91.0,14303,0,0,2,0,2,0,3,0,1,554.0,3,1,3,2,3,1986,4,1,1987,3,7,1,2,3,691,2,2,1,262,0,301500,14,14,36,2.0,3301,1
664,90.0,10012,0,1,1,1,2,0,1,1,0,0.0,2,0,3,2,2,1138,2,1,1181,2,6,0,0,2,588,2,2,1,0,1,137500,36,36,180,2.0,2281,1
1434,93.0,10261,0,0,1,0,2,0,2,1,1,318.0,2,1,3,2,1,936,4,1,1792,2,8,1,2,3,451,2,2,1,0,0,186500,8,8,0,2.5,1792,1
1258,56.0,4060,0,1,2,1,1,0,2,1,0,0.0,2,1,1,2,1,864,4,1,864,2,4,0,0,0,0,0,0,1,0,0,99900,87,59,96,1.0,864,0
1297,80.0,8700,0,1,1,0,2,0,2,0,1,148.0,2,0,2,2,1,1120,3,1,1128,2,6,0,0,3,525,2,2,1,192,1,155000,45,45,143,2.0,1904,1
318,75.0,9000,0,1,1,0,2,0,3,1,0,0.0,3,1,3,2,2,1088,4,1,1959,3,8,1,3,3,1025,2,2,1,208,0,270000,1,1,46,2.5,1959,0
649,70.0,7700,0,1,1,0,2,0,2,1,1,351.0,2,0,2,2,1,756,2,1,1839,2,7,1,2,3,442,2,2,1,0,0,155000,44,44,340,1.5,1839,0
710,0.0,7162,0,0,1,1,2,0,2,1,1,41.0,2,1,2,2,1,876,2,1,904,2,6,0,0,3,408,2,2,1,0,1,109900,42,42,0,1.0,904,0
1283,61.0,8800,0,0,1,2,2,0,2,1,0,0.0,2,0,3,2,1,1040,2,1,1040,3,5,0,0,2,484,2,2,1,0,0,150500,32,1,288,2.0,1716,0
973,55.0,7892,0,1,1,1,2,1,2,1,0,0.0,2,0,3,2,1,918,2,1,918,2,5,1,2,3,264,2,2,1,28,0,99500,31,31,0,2.0,918,0
628,80.0,9600,0,1,1,0,2,0,2,1,1,164.0,2,0,2,2,2,1156,4,1,1520,2,7,1,3,1,364,2,2,1,0,0,153000,55,38,189,1.0,2326,1
633,85.0,11900,0,1,1,0,2,0,3,0,1,209.0,2,0,2,2,1,1386,2,1,1411,2,6,1,2,3,544,2,2,1,192,0,82500,32,32,0,2.0,2233,0
1249,60.0,9600,1,1,1,3,2,0,2,1,0,0.0,2,0,3,2,1,735,1,0,2058,2,8,1,3,2,396,1,1,0,0,0,129500,91,58,259,1.5,2377,0
1424,0.0,19690,0,0,0,1,2,0,2,0,0,0.0,3,0,3,2,2,697,2,1,2201,3,8,1,3,3,432,3,3,1,586,1,274970,40,40,236,2.0,2201,0
1255,60.0,6931,0,1,1,1,2,0,3,1,1,92.0,3,1,3,2,1,746,4,1,1656,3,7,1,3,1,397,2,2,1,178,0,165400,5,4,128,2.5,1656,0
1349,0.0,16196,0,0,1,1,2,0,3,1,0,0.0,3,1,3,2,3,1482,4,1,1494,3,5,1,1,3,514,2,2,1,402,0,215000,9,9,25,2.0,2937,1
796,70.0,8400,0,1,1,1,2,0,2,1,1,130.0,2,0,3,2,1,650,2,1,1564,2,7,1,2,3,476,2,2,1,0,1,171000,30,29,254,2.5,1564,0
646,0.0,10530,0,0,2,0,2,0,2,0,0,0.0,2,0,2,2,1,981,2,1,981,2,5,0,0,2,576,2,2,1,0,0,143250,36,36,352,1.5,1298,1
1013,55.0,10592,0,1,1,2,2,0,2,0,0,0.0,2,1,2,1,1,602,2,1,1502,3,7,1,2,2,180,2,2,1,96,0,165000,84,11,165,1.5,1502,0
557,69.0,14850,0,0,1,0,2,0,2,1,0,0.0,2,0,2,2,1,1092,2,1,1092,2,6,1,2,3,299,2,2,1,268,1,141000,49,49,122,1.0,1987,1
682,55.0,4500,1,0,1,2,2,0,2,1,0,0.0,2,0,2,2,1,793,4,1,1520,2,6,0,0,2,281,2,2,1,0,0,159434,77,9,56,1.0,1702,0
578,96.0,11777,0,0,1,1,2,0,2,1,1,97.0,2,0,2,2,2,1164,4,1,1320,2,6,1,1,3,564,2,2,1,160,0,164500,40,40,308,1.0,2199,1
1110,107.0,11362,0,0,1,0,2,0,3,1,1,42.0,3,1,4,2,1,1836,4,1,1836,3,7,1,3,3,862,2,2,1,125,0,280000,5,4,185,2.0,2875,1
1267,60.0,10120,0,0,1,3,1,2,3,0,0,0.0,1,0,2,2,1,925,2,0,1889,2,9,1,3,2,308,2,2,0,0,1,122000,97,57,264,1.5,1889,0
1184,60.0,10800,1,1,1,3,2,0,2,0,0,0.0,2,0,2,2,1,1120,4,1,1130,2,5,1,3,2,720,2,2,1,229,0,120000,86,56,0,1.0,1951,1
525,95.0,11787,0,0,1,0,2,0,3,1,1,594.0,3,1,3,2,1,1379,4,1,2398,3,8,1,2,3,834,2,2,1,239,0,315750,11,10,60,2.5,3117,1
1060,0.0,11275,0,0,2,2,2,0,2,1,1,480.0,2,0,2,2,1,854,2,1,1991,2,7,1,3,2,432,2,1,1,0,0,220000,75,57,19,1.5,2845,0
541,85.0,14601,0,1,1,2,2,0,4,0,1,584.0,4,1,4,2,2,1838,4,1,1838,4,8,1,3,3,765,2,2,1,270,0,315000,3,3,68,2.0,3098,1
1195,80.0,9364,0,1,2,1,2,0,2,1,1,143.0,2,0,2,2,1,663,2,1,1352,2,7,0,0,3,299,2,2,1,379,1,158000,41,41,36,1.5,1723,0
749,59.0,10593,0,0,1,0,2,0,3,0,1,338.0,3,1,3,2,1,1720,4,1,1720,3,7,1,2,3,527,2,2,1,240,0,260400,14,14,210,2.0,2639,1
1352,70.0,9247,0,0,1,0,2,0,2,1,1,318.0,2,0,2,2,1,858,4,1,1716,2,8,1,3,3,490,2,2,1,0,0,171000,46,46,204,1.5,2035,0
485,0.0,7758,0,0,2,1,2,0,2,1,0,0.0,2,0,2,2,1,999,3,1,999,3,6,0,0,2,264,2,2,1,0,0,132500,45,6,132,1.0,1587,1
96,0.0,9765,0,0,2,0,2,0,2,1,1,68.0,4,1,3,3,1,680,3,1,1470,2,6,1,2,1,420,2,2,1,232,0,185000,16,16,63,2.5,1780,0
1021,60.0,7024,0,1,1,1,2,0,1,1,0,0.0,2,1,3,2,1,1132,4,1,1132,3,5,0,0,3,451,2,2,1,252,0,176000,3,3,64,1.5,2156,1
564,66.0,21780,0,1,1,1,2,0,2,1,0,0.0,2,0,3,2,1,1163,4,1,1674,2,8,1,3,2,396,2,2,0,72,0,185000,90,58,180,2.0,1674,0
1265,34.0,4060,0,1,1,0,2,1,2,1,0,0.0,3,1,3,2,1,1405,4,1,1337,3,5,0,0,3,511,2,2,1,144,0,181000,10,9,68,2.0,1603,1
743,65.0,8450,0,1,1,1,2,0,3,1,1,108.0,2,1,3,2,1,1349,4,1,1349,2,6,0,0,3,539,2,2,1,120,1,179000,7,6,55,2.0,1349,0
864,70.0,7931,0,1,1,0,2,0,2,0,0,0.0,2,0,2,2,1,1148,2,1,1148,2,6,0,0,3,672,2,2,1,0,1,132500,50,50,0,1.0,2296,1
892,70.0,11184,0,1,1,1,2,0,2,0,1,92.0,2,0,2,2,1,918,3,1,1683,2,7,1,2,3,440,2,2,1,243,0,172500,31,31,0,2.5,2409,0
1039,21.0,1533,0,1,1,2,2,3,1,1,0,0.0,2,0,2,2,1,546,2,1,1344,2,6,1,2,0,0,0,0,1,0,0,97000,39,1,0,1.5,1344,0
207,40.0,13673,0,0,0,1,0,0,2,1,0,0.0,2,0,2,2,1,1140,2,1,1696,2,8,1,2,3,349,2,2,1,0,0,143900,45,45,30,1.5,1696,0
393,0.0,8339,0,0,1,0,2,0,2,1,0,0.0,2,0,0,0,0,0,2,1,882,2,5,0,0,3,294,2,2,1,0,1,106500,48,48,0,1.0,882,0
795,0.0,10832,0,0,2,0,2,0,3,1,0,0.0,3,1,3,2,1,712,4,1,1895,3,7,1,2,3,409,2,2,1,143,0,194500,14,12,46,2.5,1895,0
871,60.0,6600,0,1,1,0,2,0,2,0,0,0.0,2,0,2,2,1,894,3,0,894,2,5,0,0,2,308,2,2,1,0,0,109500,47,47,0,1.0,894,0
398,69.0,7590,0,1,1,0,2,0,2,1,1,288.0,2,0,2,2,1,864,2,1,1812,2,8,1,2,3,264,2,2,1,0,0,169500,45,45,168,2.0,2352,0
767,80.0,10421,0,1,1,0,2,0,3,1,1,42.0,2,0,3,2,1,980,2,1,1714,2,7,1,2,3,496,2,2,1,228,1,196500,22,22,222,2.5,2108,0
1342,66.0,13695,0,1,1,1,0,0,2,1,0,0.0,2,1,3,2,1,1114,4,1,1114,3,6,0,0,2,576,2,2,1,0,0,155000,5,4,78,1.0,1928,1
1242,83.0,9849,0,1,1,0,2,0,3,0,1,0.0,3,1,3,2,2,1689,4,1,1689,3,7,0,0,3,954,2,2,1,0,0,248328,0,0,56,2.0,1689,0
1029,79.0,9492,0,1,1,0,1,0,2,1,0,0.0,2,0,2,2,1,768,2,1,1376,2,6,1,3,3,240,2,2,1,0,0,105000,66,57,0,1.0,1785,1
643,75.0,13860,0,1,1,0,2,0,3,1,0,0.0,3,0,3,2,3,1952,3,1,2704,4,9,1,2,3,538,2,2,1,269,1,345000,37,14,111,2.5,4114,1
613,0.0,11885,0,1,1,2,2,0,3,1,1,108.0,3,1,3,2,2,1299,4,1,1872,4,7,1,2,1,531,2,2,1,160,0,261500,8,8,122,2.5,2862,1
961,50.0,7207,0,0,1,3,2,0,2,1,0,0.0,2,0,2,2,3,858,3,1,858,2,4,0,0,0,0,0,0,1,117,0,116500,52,2,0,1.0,1554,1
726,60.0,6960,0,1,1,0,2,0,1,1,0,0.0,2,0,2,2,1,864,2,1,864,3,5,0,0,2,660,2,2,1,96,0,120500,39,39,0,1.0,1478,0
684,90.0,11248,0,0,2,2,2,0,4,0,1,215.0,3,1,3,2,2,1626,4,1,1668,3,7,1,2,3,702,2,2,1,257,0,285000,5,5,45,2.0,2727,1
99,85.0,10625,0,1,2,1,2,0,2,1,0,0.0,2,0,2,2,1,458,1,0,835,2,5,0,0,1,366,1,2,1,0,0,83000,90,60,77,1.0,943,0
805,75.0,9000,0,1,1,0,2,0,2,1,0,0.0,2,0,2,2,1,936,2,1,1128,2,5,0,0,3,286,2,2,1,0,1,118000,52,52,0,1.0,1940,0
407,51.0,10480,0,1,1,2,2,0,2,1,0,0.0,2,0,2,2,1,1064,4,1,1639,2,6,0,0,2,240,2,2,1,0,0,115000,72,58,0,1.0,1166,0
